1:    0.928 0.072 1    
570:  0.275 0.725 1    
571:  0.654 0.346 1    
572:  0.380 0.620 1    
573:  0.653 0.347 1    
574:  0.503 0.497 1    
575:  0.390 0.610 1    
576:  0.377 0.623 1    
577:  0.563 0.437 1    
578:  0.687 0.313 1    
579:  0.682 0.318 1    
580:  0.209 0.791 1    
581:  0.224 0.776 1    
582:  0.400 0.600 1    
583:  0.319 0.681 1    
584:  0.428 0.572 1    
585:  0.727 0.273 1    
586:  0.227 0.773 1    
587:  0.698 0.302 1    
588:  0.198 0.802 1    
589:  0.449 0.551 1    
590:  0.220 0.780 1    
591:  0.706 0.294 1    
592:  0.602 0.398 1    
593:  0.310 0.690 1    
594:  0.311 0.689 1    
595:  0.288 0.712 1    
596:  0.566 0.434 1    
597:  0.366 0.634 1    
598:  0.431 0.569 1    
599:  0.362 0.638 1    
600:  0.363 0.637 1    
601:  0.475 0.525 1    
602:  0.542 0.458 1    
603:  0.595 0.405 1    
604:  0.259 0.741 1    
605:  0.289 0.711 1    
606:  0.698 0.302 1    
607:  0.415 0.585 1    
608:  0.497 0.503 1    
609:  0.650 0.350 1    
610:  0.203 0.797 1    
611:  0.489 0.511 1    
612:  0.600 0.400 1    
613:  0.475 0.525 1    
614:  0.585 0.415 1    
615:  0.223 0.777 1    
616:  0.297 0.703 1    
617:  0.459 0.541 1    
618:  0.416 0.584 1    
619:  0.559 0.441 1    
620:  0.244 0.756 1    
621:  0.564 0.436 1    
622:  0.298 0.702 1    
623:  0.153 0.847 1    
624:  0.361 0.639 1    
625:  0.730 0.270 1    
626:  0.387 0.613 1    
627:  0.637 0.363 1    
628:  0.572 0.428 1    
629:  0.357 0.643 1    
630:  0.485 0.515 1    
631:  0.759 0.241 1    
632:  0.468 0.532 1    
633:  0.254 0.746 1    
634:  0.425 0.575 1    
635:  0.282 0.718 1    
636:  0.593 0.407 1    
637:  0.486 0.514 1    
638:  0.816 0.184 1    
639:  0.416 0.584 1    
640:  0.660 0.340 1    
641:  0.756 0.244 1    
642:  0.637 0.363 1    
643:  0.156 0.844 1    
644:  0.448 0.552 1    
645:  0.750 0.250 1    
646:  0.298 0.702 1    
647:  0.410 0.590 1    
648:  0.758 0.242 1    
649:  0.468 0.532 1    
650:  0.741 0.259 1    
651:  0.613 0.387 1    
652:  0.524 0.476 1    
653:  0.567 0.433 1    
654:  0.493 0.507 1    
655:  0.537 0.463 1    
656:  0.184 0.816 1    
657:  0.392 0.608 1    
658:  0.366 0.634 1    
659:  0.739 0.261 1    
660:  0.579 0.421 1    
661:  0.312 0.688 1    
662:  0.729 0.271 1    
663:  0.486 0.514 1    
664:  0.448 0.552 1    
665:  0.431 0.569 1    
666:  0.323 0.677 1    
667:  0.635 0.365 1    
668:  0.356 0.644 1    
669:  0.654 0.346 1    
670:  0.571 0.429 1    
671:  0.758 0.242 1    
672:  0.367 0.633 1    
673:  0.336 0.664 1    
674:  0.409 0.591 1    
675:  0.239 0.761 1    
676:  0.402 0.598 1    
677:  0.405 0.595 1    
678:  0.397 0.603 1    
679:  0.630 0.370 1    
680:  0.439 0.561 1    
681:  0.316 0.684 1    
682:  0.811 0.189 1    
683:  0.550 0.450 1    
684:  0.281 0.719 1    
685:  0.461 0.539 1    
686:  0.466 0.534 1    
687:  0.598 0.402 1    
688:  0.256 0.744 1    
689:  0.338 0.662 1    
690:  0.484 0.516 1    
691:  0.260 0.740 1    
692:  0.232 0.768 1    
693:  0.501 0.499 1    
694:  0.732 0.268 1    
695:  0.204 0.796 1    
696:  0.562 0.438 1    
697:  0.488 0.512 1    
698:  0.401 0.599 1    
699:  0.643 0.357 1    
700:  0.638 0.362 1    
701:  0.502 0.498 1    
702:  0.546 0.454 1    
703:  0.305 0.695 1    
704:  0.618 0.382 1    
705:  0.533 0.467 1    
706:  0.810 0.190 1    
707:  0.326 0.674 1    
708:  0.572 0.428 1    
709:  0.473 0.527 1    
710:  0.492 0.508 1    
711:  0.292 0.708 1    
712:  0.435 0.565 1    
713:  0.570 0.430 1    
